time,ax,ay,az,am,rx,ry,rz,rm
5.9604644775390625e-06,-0.993408203125,0.027587890625,0.0693359375,0.9972575550821189,-0.8544921875,1.922607421875,0.244140625,2.4494040143824605
0.3457164764404297,-0.986083984375,0.01513671875,0.071533203125,0.9870995252726946,-0.91552734375,2.593994140625,0.244140625,2.798480217893555
0.364990234375,-0.982177734375,0.031005859375,0.068603515625,0.9894746954999243,0.9765625,2.197265625,-0.30517578125,2.653450331943867
0.3841423988342285,-0.979248046875,0.015625,0.037353515625,0.985419733205356,1.3427734375,2.777099609375,-0.885009765625,3.157500302653778
0.4033846855163574,-0.978271484375,0.037353515625,0.069091796875,0.9851689542817934,0.732421875,2.99072265625,-0.396728515625,3.2165295710444433
0.4206430912017822,-0.986572265625,0.0400390625,0.083984375,0.9953922269739562,0.244140625,2.8076171875,-0.1220703125,11.258215421181056
0.43779563903808594,-0.9921875,0.0380859375,0.07373046875,0.985608826276579,-0.79345703125,2.38037109375,-0.152587890625,2.6090298384389037
0.4549899101257324,-0.937744140625,0.001953125,0.064208984375,0.9789775740204819,-0.701904296875,3.448486328125,-0.06103515625,3.5844840966860407
0.47213268280029297,-0.99267578125,0.014892578125,0.060302734375,1.0005192898459232,-0.30517578125,2.960205078125,-0.274658203125,2.750140110694781
0.4893057346343994,-0.985595703125,0.02783203125,0.034423828125,0.9900620289838696,-0.701904296875,3.021240234375,-0.457763671875,3.4511859420722835
0.5065748691558838,-0.984130859375,0.02685546875,0.0791015625,0.9881899041340879,-0.823974609375,3.41796875,0.213623046875,8.453203881366354
0.5237236022949219,-0.991455078125,0.02783203125,0.0703125,0.9965863673981641,-1.0986328125,2.86865234375,0.244140625,3.159859066865569
0.5408952236175537,-0.99072265625,0.028564453125,0.064697265625,0.9907437731662451,-1.617431640625,2.838134765625,0.457763671875,3.5023491588161892
0.557999849319458,-0.987548828125,0.013671875,0.032958984375,0.9953264759465837,-1.5869140625,2.838134765625,0.396728515625,3.2381724579762072
0.575214147567749,-0.99267578125,0.00927734375,0.058349609375,0.9960880354175079,-1.251220703125,2.655029296875,0.6103515625,3.0689518075535718
0.5923633575439453,-0.986083984375,0.012939453125,0.064697265625,0.9852767023660777,-7.8125,2.685546875,0.335693359375,2.3895478034489077
0.6096019744873047,-0.996826171875,0.0224609375,0.053466796875,0.997776928132306,0.030517578125,2.166748046875,0.213623046875,2.0686776525979402
0.6267433166503906,-0.99609375,0.03515625,0.053955078125,0.994854833518098,-0.79345703125,1.953125,0.579833984375,2.5349804269159164
0.643897533416748,-0.9775390625,0.038330078125,0.0556640625,0.981670752297164,-1.3427734375,2.838134765625,0.732421875,3.2302535699216897
0.6611323356628418,-0.994140625,0.027099609375,0.07470703125,0.9935253465180892,-1.3427734375,1.800537109375,0.946044921875,2.3836944073704234
0.6783361434936523,-0.986328125,0.060791015625,0.0751953125,0.9825066289119978,-1.068115234375,2.349853515625,0.640869140625,2.9284156581775282
0.695493221282959,-0.9765625,0.025146484375,0.0810546875,0.9800222831742327,-0.457763671875,2.685546875,0.48828125,2.511728313421906
0.712665319442749,-0.98681640625,0.03564453125,0.060302734375,0.9873949381313188,-1.15966796875,2.3193359375,0.701904296875,3.063484549397985
0.7297890186309814,-0.98388671875,0.039794921875,0.03271484375,0.9829907448217468,-2.044677734375,3.082275390625,0.762939453125,3.9458650258747534
0.7469792366027832,-0.993408203125,0.028564453125,0.033447265625,0.9964162566239001,-2.13623046875,2.838134765625,1.0986328125,3.2450676959313522
0.7641274929046631,-0.998291015625,0.0341796875,0.04638671875,0.9988081803641088,-2.62451171875,2.3193359375,1.0986328125,3.5148248821633095
