time,ax,ay,az,am,rx,ry,rz,rm,movement
5.960464477539063e-06,-0.993408203125,0.027587890625,0.0693359375,0.9972575550821188,-0.8544921875,1.922607421875,0.244140625,2.4494040143824605,0
0.3457164764404297,-0.986083984375,0.01513671875,0.071533203125,0.9870995252726946,-0.91552734375,2.593994140625,0.244140625,2.798480217893555,0
0.364990234375,-0.982177734375,0.031005859375,0.068603515625,0.9894746954999244,0.9765625,2.197265625,-0.30517578125,2.653450331943867,0
0.3841423988342285,-0.979248046875,0.015625,0.037353515625,0.985419733205356,1.3427734375,2.777099609375,-0.885009765625,3.157500302653778,0
0.4033846855163574,-0.978271484375,0.037353515625,0.069091796875,0.9851689542817934,0.732421875,2.99072265625,-0.396728515625,3.2165295710444437,0
0.4206430912017822,-0.986572265625,0.0400390625,0.083984375,0.9953922269739562,0.244140625,2.8076171875,-0.1220703125,11.258215421181056,0
0.4377956390380859,-0.9921875,0.0380859375,0.07373046875,0.985608826276579,-0.79345703125,2.38037109375,-0.152587890625,2.609029838438904,0
0.4549899101257324,-0.937744140625,0.001953125,0.064208984375,0.978977574020482,-0.701904296875,3.448486328125,-0.06103515625,3.5844840966860407,0
0.4721326828002929,-0.99267578125,0.014892578125,0.060302734375,1.0005192898459232,-0.30517578125,2.960205078125,-0.274658203125,2.750140110694781,0
0.4893057346343994,-0.985595703125,0.02783203125,0.034423828125,0.9900620289838696,-0.701904296875,3.021240234375,-0.457763671875,3.4511859420722835,0
0.5065748691558838,-0.984130859375,0.02685546875,0.0791015625,0.988189904134088,-0.823974609375,3.41796875,0.213623046875,8.453203881366354,0
0.5237236022949219,-0.991455078125,0.02783203125,0.0703125,0.996586367398164,-1.0986328125,2.86865234375,0.244140625,3.159859066865569,0
0.5408952236175537,-0.99072265625,0.028564453125,0.064697265625,0.9907437731662452,-1.617431640625,2.838134765625,0.457763671875,3.502349158816189,0
0.557999849319458,-0.987548828125,0.013671875,0.032958984375,0.9953264759465836,-1.5869140625,2.838134765625,0.396728515625,3.2381724579762072,0
