time,ax,ay,az,am,rx,ry,rz,rm,movement
5.4836273193359375e-06,-0.96728515625,0.018798828125,0.23291015625,0.9938573827246028,3.448486328125,3.631591796875,-0.67138671875,5.211004923051168,0
0.342937707901001,-0.970947265625,0.04638671875,0.26611328125,1.0056710668791475,3.997802734375,2.105712890625,-0.457763671875,4.283998442503524,0
0.3623824119567871,-0.96533203125,0.06494140625,0.248046875,0.9884207706199512,2.716064453125,1.89208984375,0.06103515625,3.61063060966744,0
0.3815047740936279,-0.943603515625,0.056396484375,0.244384765625,0.9843015491996217,3.997802734375,2.777099609375,-0.457763671875,5.0220659735970985,0
0.4006166458129883,-0.972900390625,0.05908203125,0.247802734375,1.0165115888284924,5.950927734375,1.922607421875,-1.0986328125,6.351469801710787,0
0.4189503192901611,-0.979248046875,0.0576171875,0.240234375,1.00600359725309,5.706787109375,1.434326171875,-1.190185546875,5.663950688804129,0
0.4362688064575195,-0.97119140625,0.064208984375,0.231201171875,0.9975197850323142,5.157470703125,1.0986328125,-1.3427734375,5.682255039977001,0
0.4534602165222168,-0.970458984375,0.046142578125,0.222900390625,0.9955778394067336,6.134033203125,0.244140625,-1.190185546875,5.988370039966552,0
0.4706923961639404,-0.926025390625,0.06201171875,0.251220703125,0.9612923563937558,5.218505859375,1.953125,-1.77001953125,5.415730961039817,0
0.4878947734832763,-0.939697265625,0.070068359375,0.294677734375,1.0003554487318622,3.936767578125,1.8310546875,-0.48828125,3.9642322237807393,0
0.5051054954528809,-0.948486328125,0.052490234375,0.286865234375,0.9924285776013616,2.74658203125,2.3193359375,-0.91552734375,3.8709235206844936,0
0.5223581790924072,-0.945556640625,0.032470703125,0.274658203125,0.9768624417308672,5.096435546875,2.227783203125,-2.960205078125,7.637629832679802,0
0.5395622253417969,-0.971923828125,0.041748046875,0.208740234375,0.9941131048384216,8.9111328125,1.800537109375,-4.7607421875,10.381091483994132,0
0.5567173957824707,-0.97119140625,0.07080078125,0.217041015625,0.9996247183429778,7.32421875,2.899169921875,-3.204345703125,7.634214785874316,0
0.5739688873291016,-0.994873046875,0.067138671875,0.239501953125,1.020340638407998,3.692626953125,0.762939453125,-0.67138671875,3.225492905127759,0
